keyvar;school;type_sch;sec_lev;respnum;v01;v02;v03;v04;v05;v0601;v0602;v0603;v0604;v0605;v0606;v0607;v0607a;v07;v080;v081;v082;v083;v084;v085;v08a;v090;v091;v092;v093;v09a;v1001;v1002;v1003;v1004;v1005;v1006;v11;v12;v130;v131;v132;v133;v13a;v140;v141;v142;v143;v14a;v150;v151;v152;v153;v15a;v160;v161;v162;v163;v16a;v170;v171;v172;v173;v17a;v18;v19;v20;v21;v2201;v2202;v2203;v2204;v2205;v2206;v2207;v2207a;v23;v240;v241;v242;v243;v25;v26;v27;v28a0;v28a1;v28a2;v28b0;v28b1;v28b2;v28c0;v28c1;v28c2;v2901;v2902;v2903;v2904;v30;v31;v32;v33;v34;v35;v360;v361;v37;v37_1;v37a;v37a1;v37b;v37b1;v38;v3901;v3902;v3903;v3904;v3905;v3906;v3907;v3908;v4001;v4002;v4003;v4004;v41;v42;v43;v44;v4501;v4502;v4503;v4504;v4505;v4506;v4507;v4508;v4509;v46;v47;v48;v48a;v49;v49a;v50;v50a;v5101;v5102;v5103;v5104;v5105;v5201;v5202;v5203;v5301;v5302;v5303;v5304;v5305;v5306;v54;v54a;v54b;v55;v55a;v55b;v56;v56a;v56b;v57;v57a;v57b;v58;v58a;v58b;v59;v59a;v59b;v60;v60a;v60b;del_ern;crime_types;unsafe_nh;ethnicity;dutch;surinam_antillian;moroccan_turkish
10079;61;81;0;6181025;2;3;5;1;1;1;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;1;5;1;1;5;5;1;2; ;2;2;0;0;0;2;2;12;1; ; ;1; ; ;3; ; ;0;1;0;0;6;2;2;8;5;2;1;5;4;4; ; ; ; ;1;1;2;1;1;1;1;3;1;3;9;9;9;2;3;3;3;5;5;5;5;5;5;5;5;5;3;3;1; ;1; ;2;8;2;3;3;3;3;4;4;4;1;1;7;7;3;4;1; ;1;1; ;1;1; ;1;2;1;1;1; ;1;1; ;1;1; ;1;0;1;1;1;1;0;0
10080;61;81;0;6181026;2;5;5;2;2;2;1;1;1;2;2;2; ;1;1;0;0;0;0;0;0;2;0;0;0;0;2;1;1;1;2;1;2;2;4;0;0;0;0;1;10;0;0;0;2;0;0;0;0;2;4;0;0;0;9;0;0;0;niemand;6;3;3;6;3;1;1;1;2;2;2; ;2;7;0;0;0;2;2;11;1; ; ;0; ; ;1;3; ;1;0;0;2;8;2;4;99;1;2;1;0;99;99; ; ; ; ;4;4;2;2;2;1;2;2;1;4;2;5;4;2;1;3;3;1;1;1;2;5;5;5;4;5;3;2;1; ;1; ;1; ;1;2;1;1;2;4;2;4;2;1;7;1;7;7;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;2;9;1;1; ;1;1;1;1,2;1;1;0;0
10082;61;81;0;6181028;2;4;5;3;2;1;2;1;1;2;4;2; ;2;4;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;2;2;3;2;6;0;0;0;0;11;0;0;0;hopen op stoppen;2;0;0;0;0;8;0;0;0;0;2;0;0;0;0;2;2;6;6;2;1;1;1;1;2;2; ;1;1;0;0;0;1;1;12;1; ; ;1; ; ;1; ; ;3;0;0;0;8;1;1;8;5;2;1;0;1;1; ; ; ; ;1;2;1;3;1;3;2;5;2;5;3;5;2;2;2;3;2;2;4;2;2;4;5;3;5;5;2;2;1; ;1; ;1; ;2;1;1;3;2;4;4;4;3;1;2;2;4;2;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;1,6;1;1;0;0
10084;61;81;0;6181030;1;5;3;3;2;2;1;1;1;1;2;2; ;2;2;4;0;0;0;0;0;1;0;0;0;0;2;1;1;1;1;2;3;2;5;6;0;0;0;11;0;0;0;vind het niet leuk;8;10;0;0;de pesters zelf;3;9;0;0;pesters zelf;2;0;0;0;0;6;3;3;6;1;1;1;1;2;1;2; ;1;1;7;8;0;1;1;13;1; ; ;0; ; ;0; ; ;0;0;0;0;5;6;5;7;6;5;1;2;3;3; ; ; ; ;1;2;1;2;2;1;2;1;1;4;2;5;3;2;1;3;2;5;3;2;4;5;5;5;5;5;2;1;1; ;1; ;1; ;1;1;1;3;1;3;4;4;3;2;2;2;6;2;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;1;1;1;0;0
10085;61;81;0;6181031;2;4;5;2;1;1;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;2;0;0;0;0;1;1;1;1;1;1;1;1;1;4;5;0;0;1;0;0;0;0;1;0;0;0;0;1;3;5;0;0;1;0;0;0;0;6;1;1;5;1;1;1;2;1;1;2; ;1;1;0;0;0;1;1;12;1; ; ;1; ; ;1; ; ;1;0;0;0;7;2;2;4;5;2;1;0;4;4; ; ; ; ;2;2;2;2;1;1;1;2;1;5;3;4;5;2;2;3;3;2;3;2;1;3;5;4;5;3;1;9;1; ;1; ;2;11;1;2;2;3;1;3;4;4;2;1;4;2;5;3;1; ;1;2;11;2;1; ;1;2;11;2;1; ;1;1; ;1;1; ;1;0;2;2;1;1;0;0
10087;61;81;0;6181033;2;5;5;2;1;1;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;2;2;1;2;1;1;1;2; ;3;8;0;0;0;3;3;12;1; ; ;1; ; ;1;3; ;0;1;2;1;8;2;2;8;5;9;1;0;1;1; ; ; ; ;1;1;1;2;1;1;1;5;1;4;5;5;3;2;1;3;3;1;1;1;1;1;1;1;1;1;9;9;1; ;1; ;1; ;1;1;1;3;1;4;2;4;3;2;3;1;7;5;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;5;1;1;0;0
10089;23;71;0;2371002;2;5;5;2;1;1;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;5;1;1;1;1;1;1;2; ;1;1;0;0;0;1;1;11;1; ; ;1; ; ;1;3; ;5;3;0;0;8;2;2;8;5;5;1;0;1;1; ; ; ; ;1;2;2;1;1;1;1;1;1;9;3;9;3;2;3;3;3;1;1;1;1;5;5;5;5;5;3;9;1; ;1; ;2;8;1;9;3;3;1;1;2;4;2;1;4;1;7;6;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;1;1;1;0;0
10093;23;71;0;2371006;2;5;5;2;1;1;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;6;2;1;1;1;1;2;2; ;3;6;0;0;0;2;2;10;1; ; ;1;6; ;1;3; ;1;1;0;0;8;2;2;8;5;2;1;0;2;2; ; ; ; ;2;2;2;2;1;1;1;3;1;3;5;5;2;2;2;3;3;2;2;3;3;4;5;3;4;3;2;1;1; ;1; ;2;9;1;1;2;2;3;4;4;4;2;1;4;2;7;6;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;2;7;1;1; ;1;1;1;2,2;1;1;0;0
10094;23;71;0;2371007;2;5;5;1;9;1;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;5;2;1;1;1;1;1;2; ;1;1;0;0;0;1;1;10;1; ; ;1; ; ;1;3; ;1;1;0;0;5;2;2;5;2;2;1;0;1;1; ; ; ; ;1;2;1;3;2;1;1;5;1;5;4;5;3;2;2;3;3;2;5;2;5;5;5;5;5;5;2;2;1; ;1; ;1; ;1;2;1;3;2;4;4;4;2;2;4;2;7;4;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;1;1;1;0;0
10096;23;71;0;2371009;2;4;5;2;1;2;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;3;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;6;1;1;1;1;1;1;2; ;1;1;0;0;0;1;1;11;1; ; ;1; ; ;1;3; ;0;1;0;0;8;2;2;8;5;2;1;0;1;1; ; ; ; ;1;2;1;2;1;1;1;4;1;5;2;3;3;2;2;3;3;2;3;2;1;5;5;3;4;2;2;2;1; ;1; ;2;8;1;2;1;3;2;4;4;4;3;1;3;2;5;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;2,2;1;1;0;0
10097;23;71;0;2371010;1;5;1;4;1;1;4;1;1;5;4;2; ;1;2;3;4;8;0;0;0;2;0;0;0;0;1;2;1;1;2;2;4;4;5;10;0;0;terug roddelen;2;3;5;6;0;6;10;0;0;beste vriendin;2;0;0;0;0;3;4;7;0;familie;3;6;2;5;1;1;1;1;1;1;2; ;1;1;0;0;0;1;1;11;1; ; ;1; ; ;1; ; ;0;0;1;0;8;2;2;8;3;2;1;0;1;1; ; ; ; ;1;2;2;1;1;2;2;3;4;2;2;3;2;1;2;3;3;3;2;3;3;3;5;3;5;5;2;2;1; ;1; ;1; ;1;2;2;1;3;4;4;4;6;3;3;2;6;5;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;2;10;1;1;1;1,8;1;1;0;0
10098;23;71;0;2371011;1;5;4;2;1;1;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;6;1;1;1;1;1;1;2; ;1;1;0;0;0;1;1;10;1; ; ;1; ; ;1; ; ;1;0;0;0;4;2;2;6;3;2;1;0;1;1; ; ; ; ;3;2;1;1;1;1;2;2;1;5;3;5;2;2;1;3;3;3;2;1;2;4;4;4;4;4;2;1;1; ;1; ;1; ;1;1;1;3;2;4;4;4;4;5;3;5;6;3;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;2;1;1;0;0
10100;23;71;0;2371013;1;5;3;3;3;1;1;1;1;1;1;2; ;7;4;0;0;0;0;0;0;3;0;0;0;0;1;1;1;1;1;1;3;4;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;6;1;2;1;9;1;1;2; ;1;1;0;0;0;1;1;11;1; ; ;1; ; ;3; ; ;0;1;0;0;8;6;5;8;2;2;1;0;1;1; ; ; ; ;1;1;1;2;3;1;1;4;1;9;2;9;9;2;1;1;3;4;3;3;1;2;3;3;2;2;2;2;1; ;1; ;1; ;1;1;2;3;3;4;4;4;3;2;7;1;6;7;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;3,6;1;1;0;0
10101;23;71;0;2371014;2;5;5;1;1;2;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;2;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;5;0;0;0;0;1;0;0;0;0;1;1;1;5;1;1;1;1;1;2;2; ;1;1;0;0;0;1;1;11;1; ; ;1; ; ;3; ; ;0;0;0;1;3;2;2;6;2;2;1;0;1;1; ; ; ; ;1;3;1;2;1;1;1;3;2;5;4;5;3;2;1;3;3;1;4;1;1;5;5;5;3;5;3;1;1; ;1; ;1; ;1;1;1;3;2;4;4;4;4;7;3;4;7;3;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;1,4;1;1;0;0
10105;23;71;0;2371018;1;4;2;3;2;1;2;1;1;1;1;2; ;1;1;0;0;0;0;0;0;3;0;0;0;0;1;2;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;5;1;1;1;1;1;1;2; ;1;1;0;0;0;1;1;11;1; ; ;1; ; ;1;3; ;0;0;1;1;8;2;2;8;5;2;1;0;1;1; ; ; ; ;1;1;1;2;1;1;1;1;1;3;2;5;3;2;1;3;3;1;3;1;3;5;5;5;5;5;2;2;1; ;1; ;1; ;1;1;1;2;2;4;4;4;4;4;3;1;6;3;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;1;1;1;0;0
10108;23;71;0;2371021;2;4;5;3;4;2;1;1;1;2;2;2; ;5;2;4;5;10;0;0;thuis;3;0;0;0;0;2;1;1;1;2;2;2;2;9;0;0;0;0;3;5;9;0;0;6;7;0;0;0;9;0;0;0;pester;2;0;0;0;0;5;5;3;3;1;1;1;1;1;1;2; ;2;6;0;0;0;3;3;11;1; ; ;1; ; ;1;3; ;0;0;1;1;8;2;2;8;2;2;1;15;99;99; ; ; ; ;7;3;2;2;2;1;1;2;1;5;5;5;2;2;1;3;1;1;1;1;1;5;2;5;2;4;1;1;2;8;1; ;2;11;1;1;1;3;1;4;4;4;3;1;4;3;7;5;1; ;1;2;11;2;2;4;2;1; ;1;1; ;1;2;11;2;1; ;1;1;3;2,4;1;1;0;0
10110;23;71;0;2371023;2;5;2;4;5;5;3;5;2;5;4;2; ;7;10;0;0;0;0;0;in 't speeltuintje;3;0;0;0;0;2;2;2;3;2;2;5;2;2;5;6;10;tegen de juf zeggen;3;5;6;0;0;3;6;0;0;0;3;6;9;0;pest-leiding;8;0;0;0;0;5;5;3;7;2;1;1;1;1;1;2; ;1;1;0;0;0;1;1;12;1; ; ;1; ; ;1; ; ;0;0;1;0;8;2;2;8;5;5;2;0;1;1; ; ; ; ;1;1;1;3;1;1;1;1;1;1;1;5;3;2;2;4;2;4;2;5;3;3;5;5;2;2;3;3;1; ;1; ;2;2;1;1;2;3;2;4;4;4;4;1;4;1;2;3;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;2,6;4;0;0;0
10111;23;81;0;2381001;2;4;3;3;1;1;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;6;0;0;0;bij boerenslootjes;1;1;4;1;1;1;3;3;5;0;0;0;0;7;0;0;0;0;2;0;0;0;0;6;0;0;0;0;8;0;0;0;0;2;2;2;4;1;1;1;2;2;1;2; ;3;6;0;0;0;2;2;12;1; ; ;1; ; ;1; ; ;1;0;1;0;8;2;2;8;3;2;1;0;2;2; ; ; ; ;1;3;2;3;2;1;1;4;1;4;5;3;4;2;2;2;3;3;3;2;2;4;5;5;5;5;2;2;1; ;1; ;2;11;1;2;2;2;2;4;4;4;3;2;7;2;6;3;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;1,2;1;1;0;0
10113;23;81;0;2381003;1;4;5;2;1;2;1;1;1;2;1;2; ;2;3;0;0;0;0;0;0;1;0;0;0;0;2;1;1;1;2;1;3;5;5;0;0;0;0;9;0;0;0;0;8;0;0;0;0;3;0;0;0;0;1;0;0;0;0;1;1;1;5;1;1;1;1;1;1;2; ;1;1;0;0;0;1;1;12;1; ; ;1; ; ;1; ; ;0;0;1;0;8;2;2;6;2;2;1;0;1;1; ; ; ; ;1;2;2;3;2;1;1;3;1;5;5;5;3;2;2;2;3;1;2;1;1;5;5;5;3;3;1;1;1; ;1; ;1; ;1;2;2;3;1;4;4;4;4;2;3;2;7;3;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;1,8;1;1;0;0
10114;23;81;0;2381004;1;4;5;3;9;9;9;9;9;9;9;9; ;1;1;0;0;0;0;0;0;1;0;0;0;0;9;9;9;9;9;9;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;5;0;0;0;1;2;0;0;0;1;1;1;6;1;1;1;2;1;2;2; ;3;7;8;0;0;2;2;12;1; ; ;1; ; ;1; ; ;0;0;2;0;6;2;2;8;3;2;1;0;1;1; ; ; ; ;1;2;4;2;1;1;1;3;3;4;3;3;2;2;1;3;2;1;2;1;1;4;5;4;4;5;1;1;1; ;1; ;1; ;9;9;9;9;9;9;9;9;9;9;9;9;9;9;1; ;1;2;12;2;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;1;1,6;1;1;0;0
10115;23;81;0;2381005;2;4;4;3;1;2;1;1;1;2;1;2; ;1;4;0;0;0;0;0;0;1;0;0;0;0;2;1;1;1;1;1;1;3;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;5;0;0;0;0;1;0;0;0;0;1;1;1;6;2;1;1;1;1;1;2; ;1;8;0;0;0;1;1;13;1; ; ;1; ; ;3; ; ;0;0;0;2;7;2;2;5;3;2;1;0;1;1; ; ; ; ;1;3;2;2;1;1;2;3;1;3;3;4;2;2;2;4;2;2;2;1;1;3;4;4;4;3;2;2;1; ;1; ;1; ;1;2;2;3;2;4;3;4;2;2;3;2;5;3;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;2,4;1;1;0;0
10116;23;81;0;2381006;2;2;3;3;2;2;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;3;0;0;0;0;1;2;1;1;1;2;4;4;9;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2;5;0;0;0;2;0;0;0;0;1;1;6;5;2;3;1;1;2;2;2; ;3;7;0;0;0;2;2;12;1; ; ;1; ; ;1;3; ;4;1;0;0;8;2;2;8;5;2;1;0;1;1; ; ; ; ;6;3;3;3;3;2;1;5;1;5;3;2;5;2;2;3;3;3;4;4;4;4;4;4;4;4;2;1;1; ;1; ;1; ;1;2;2;2;2;4;2;4;2;1;2;1;4;3;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;2;1;1;0;0
10117;23;81;0;2381007;2;4;3;2;1;2;1;1;1;3;2;2; ;3;4;5;0;0;0;0;0;3;5;0;0;0;2;1;1;1;2;2;3;2;4;5;8;9;0;2;5;6;8;0;3;5;6;0;0;3;5;6;0;0;7;0;0;0;0;6;2;3;5;2;1;1;1;2;2;2; ;3;6;9;0;0;9;2;12;1; ; ;1; ; ;1; ; ;0;0;1;0;6;2;2;6;2;2;1;0;2;2; ; ; ; ;1;2;1;1;4;1;2;5;2;4;2;1;3;2;2;1;3;3;3;4;1;5;5;3;5;5;3;2;1; ;1; ;2;11;1;2;1;3;2;4;3;4;3;4;6;2;2;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;1,4;1;1;0;0
10123;23;81;0;2381013;1;4;5;3;1;2;1;1;2;1;2;2; ;1;2;0;0;0;0;0;0;3;0;0;0;0;1;1;1;2;2;2;4;5;5;6;0;0;0;2;3;5;8;0;9;10;0;0;aan mijn vriendin;3;5;6;8;0;6;7;0;0;0;6;6;6;6;1;1;1;2;1;2;2; ;4;1;0;0;0;1;1;12;1; ; ;0; ; ;1;3; ;2;1;0;0;1;1;1;8;6;5;15;0;7;7; ; ; ; ;7;3;4;5;2;1;1;1;1;3;3;2;5;2;1;4;3;1;2;1;1;5;5;5;5;5;2;1;2;12;1; ;1; ;1;1;1;3;1;4;2;4;3;1;7;3;7;1;1; ;1;2;11;2;2;11;2;1; ;1;2;12;2;1; ;1;2;12;2;1;4;1;4;0;0;0
10124;23;81;0;2381014;2;4;3;3;2;2;1;1;1;2;1;2; ;2;4;0;0;0;0;0;0;1;0;0;0;0;2;1;1;1;2;1;3;3;5;0;0;0;0;11;0;0;0;het viel wel mee;2;0;0;0;0;3;4;5;0;0;2;0;0;0;0;6;2;2;5;1;1;1;1;1;1;2; ;1;1;0;0;0;1;1;12;1; ; ;1; ; ;3; ; ;0;0;0;1;6;2;2;8;3;2;1;0;1;1; ; ; ; ;1;2;2;2;3;1;1;4;4;5;5;5;5;2;1;2;3;4;4;3;4;3;5;3;5;4;3;2;1; ;1; ;2;11;1;1;2;3;2;4;3;4;3;3;5;3;4;4;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;2;1;1;0;0
10126;23;81;0;2381016;2;4;4;2;3;2;4;1;1;2;1;2; ;6;3;0;0;0;0;0;0;5;0;0;0;0;2;2;1;1;2;1;3;2;4;5;0;0;0;8;0;0;0;0;2;0;0;0;0;4;0;0;0;0;2;0;0;0;0;2;3;2;7;1;2;1;1;1;1;2; ;3;1;0;0;0;1;1;12;1; ; ;1; ; ;1; ; ;1;0;0;0;6;2;2;8;2;2;1;0;1;1; ; ; ; ;1;2;1;3;2;1;1;3;1;5;1;5;5;2;2;3;3;1;4;2;1;4;5;4;5;4;2;2;1; ;1; ;1; ;2;1;2;3;1;4;4;4;5;2;6;2;6;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;1,6;1;1;0;0
10127;23;81;0;2381017;2;4;3;3;2;2;1;2;1;1;2;2; ;2;3;4;0;0;0;0;0;3;0;0;0;0;2;1;2;1;1;1;4;3;9;10;0;0;terug duwen;3;8;0;0;0;8;0;0;0;0;2;0;0;0;0;2;0;0;0;0;3;3;3;5;2;1;2;1;1;2;2; ;1;1;0;0;0;1;1;12;1; ; ;2; ; ;3; ; ;0;0;0;1;1;2;1;8;3;2;1;0;1;1; ; ; ; ;1;2;3;3;2;1;3;4;2;4;3;4;2;2;2;3;2;2;4;3;2;3;2;4;4;5;3;1;1; ;1; ;2;11;1;2;2;3;2;4;3;4;3;5;7;2;6;2;2;4;2;1; ;1;1; ;1;1; ;1;2;10;2;1; ;1;9; ;9;1; ;2,4;1;1;0;0
10131;23;81;0;2381021;2;4;4;2;1;1;1;1;1;2;1;1;over mij roddelen;1;1;0;0;0;0;0;0;3;0;0;0;0;1;1;1;1;2;1;1;3;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;5;2;1;1;2;3;2;1;spullen afpakken en er mee overgooien;3;7;0;0;0;2;2;11;1; ; ;1; ; ;3; ; ;0;1;0;0;8;2;2;3;2;2;1;0;2;3; ; ; ; ;1;4;3;2;2;1;2;3;2;4;2;5;2;2;2;3;3;2;3;3;4;3;4;4;4;3;2;3;1; ;1; ;1; ;1;1;2;3;1;4;4;4;4;2;7;3;6;3;2;11;2;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;1;2,4;1;1;0;0
10132;23;81;0;2381022;2;4;4;4;5;5;3;2;1;4;4;2; ;7;2;4;7;0;0;0;0;2;3;6;0;als stoere jong. teg;2;2;2;1;2;2;4;4;3;4;5;6;0;2;3;5;6;0;3;4;5;6;0;2;3;5;6;0;8;0;0;0;0;6;6;3;7;2;1;1;1;2;2;2; ;3;6;0;0;0;2;3;11;1; ; ;1; ; ;3; ; ;0;0;0;1;7;2;2;7;3;2;2;0;2;2; ; ; ; ;2;1;1;1;1;1;1;1;1;4;3;5;3;2;2;2;4;3;3;3;1;3;4;2;4;4;1;2;1; ;1; ;2;5;1;1;2;3;1;4;4;4;2;2;5;2;6;2;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;2,6;4;0;0;0
10133;23;81;0;2381023;2;4;3;3;5;4;1;2;1;4;3;2; ;3;2;3;0;0;0;0;0;1;0;0;0;0;2;1;2;1;2;2;4;4;5;6;9;0;0;2;8;0;0;0;6;0;0;0;0;3;4;5;6;0;4;8;0;0;0;6;2;5;7;3;1;1;2;2;3;2; ;2;7;8;0;0;2;2;12;1; ; ;1; ; ;3; ; ;0;2;0;0;8;2;2;8;2;2;1;0;1;1; ; ; ; ;1;2;1;1;1;1;2;4;1;3;3;5;2;2;2;3;3;2;4;3;3;3;3;4;4;2;2;2;1; ;1; ;1; ;1;1;2;2;2;4;3;4;4;2;7;3;5;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;2,8;1;1;0;0
10139;23;81;0;2381029;2;4;2;3;3;3;4;2;2;2;2;1;pesten tijdens gym;2;4;5;0;0;0;0;0;1;0;0;0;0;2;2;2;1;2;2;3;4;4;5;6;0;0;2;3;5;6;0;3;6;7;0;0;3;0;0;0;0;8;0;0;0;0;6;6;2;6;3;1;1;1;1;1;2; ;3;3;8;0;0;3;2;12;1; ; ;1; ; ;1; ; ;2;0;0;0;6;2;2;6;2;2;1;0;2;2; ; ; ; ;4;1;1;2;1;1;1;2;1;5;2;3;4;2;2;2;3;5;5;3;3;5;5;5;5;5;3;3;1; ;1; ;1; ;3;1;2;3;2;4;4;4;4;1;6;1;5;3;1; ;1;1; ;1;1; ;1;2;9;1;1; ;1;1; ;1;1; ;1;0;1;1;1;1;0;0
10140;52;11;6;5211601;2;5;5;1;1;1;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2;1;0;0;0;1;1;1;6;1;1;1;1;1;1;2; ;1;1;0;0;0;1;1;13;1; ; ;1; ; ;1; ; ;1;0;0;0;2;2;2;7;2;2;2;0;99;99; ; ; ; ;2;3;2;2;1;1;1;5;1;5;3;5;5;3;1;3;2;1;2;1;1;5;5;5;5;5;3;1;1; ;1; ;2;13;1;1;1;2;3;3;1;4;4;1;5;3;7;7;1; ;1;1; ;1;2;12;1;1; ;1;2;13;2;1; ;1;1; ;1;1;2;1;4;0;0;0
10141;52;11;6;5211602;2;3;2;2;2;1;1;1;2;1;2;2; ;1;2;0;0;0;0;0;0;2;0;0;0;0;1;1;1;2;1;1;4;3;4;0;0;0;0;11;0;0;0;kon niet schelen;2;0;0;0;0;9;0;0;0;niemand;9;0;0;0;mijn oma;2;2;2;4;1;1;1;1;2;2;2; ;4;4;0;0;0;2;2;13;1; ; ;1; ; ;1;3; ;0;0;1;2;6;2;2;6;3;2;1;0;3;3; ; ; ; ;6;2;2;2;1;1;1;3;1;5;5;5;2;2;2;3;3;1;1;1;1;5;5;5;5;5;2;1;1; ;1; ;1; ;1;2;2;3;1;4;4;4;3;5;6;3;7;4;1; ;1;1; ;1;2;13;2;1; ;1;1; ;1;1; ;1;1; ;1;0;1;1;1;1;0;0
10142;52;11;6;5211603;2;4;4;3;1;1;1;1;2;1;1;2; ;2;3;0;0;0;0;0;0;1;0;0;0;0;1;1;1;2;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;5;0;0;0;1;0;0;0;0;1;1;1;5;1;1;1;1;1;1;2; ;1;1;0;0;0;1;1;13;1; ; ;1; ; ;1; ; ;0;0;1;0;4;2;2;4;2;2;1;0;3;3; ; ; ; ;6;2;1;1;1;1;1;3;1;5;5;5;3;2;2;2;3;2;2;1;1;5;5;5;5;5;2;2;1; ;1; ;1; ;2;1;2;3;2;4;3;4;4;2;4;2;4;5;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;1;1;1;0;0
